FID_fvcomGrid_XYTableToPoint,lat,lng,node,TP_2018ltJuly1
32504,44.1374855,-77.22424316,32504,3.490636349
32505,44.139431,-77.22494507,32505,3.490636349
32506,44.14143372,-77.22555542,32506,3.490636349
32507,44.14346695,-77.22579956,32507,3.490636349
32508,44.14559937,-77.22561646,32508,3.490636349
32509,44.13443756,-77.22613525,32509,3.471966267
32510,44.14792633,-77.22598267,32510,3.490636349
32511,44.14992905,-77.22488403,32511,3.690174818
32512,44.1518631,-77.22662354,32512,3.690174818
32513,44.15393829,-77.22775269,32513,3.690174818
32514,44.0970726,-77.28936768,32514,3.395548105
32515,44.09719849,-77.29205322,32515,3.395548105
32516,44.09651184,-77.29492188,32516,3.317946911
32517,44.09628677,-77.30007935,32517,3.317946911
32518,44.09751129,-77.29751587,32518,3.317946911
32519,44.09745026,-77.30718994,32519,3.301713943
32520,44.09724808,-77.30267334,32520,3.317946911
32521,44.09800339,-77.30490112,32521,3.317946911
32522,44.0973053,-77.30978394,32522,3.301713943
32523,44.09748077,-77.31240845,32523,3.301713943
32524,44.09960175,-77.31420898,32524,3.323971033
32525,44.09970474,-77.3170166,32525,3.323971033
32526,44.09962082,-77.3197937,32526,
32527,44.10160828,-77.32162476,32527,
32528,44.1560936,-77.22839355,32528,3.690174818
32529,44.1581955,-77.22879028,32529,3.48886776
32530,44.16011429,-77.22927856,32530,3.48886776
32531,44.16226959,-77.22860718,32531,
32532,44.16474533,-77.22888184,32532,
32533,44.16682434,-77.22817993,32533,
32534,44.16833115,-77.2305603,32534,
32535,44.17065811,-77.23205566,32535,
32536,44.17677689,-77.23526001,32536,
32537,44.17287445,-77.234375,32537,
32538,44.17492294,-77.2354126,32538,
32539,44.17800903,-77.23843384,32539,
32540,44.13627625,-77.22689819,32540,3.471966267
32541,44.1382103,-77.22763062,32541,3.490636349
32542,44.14023209,-77.228302,32542,3.490636349
32543,44.14242172,-77.22900391,32543,3.490636349
32544,44.14474487,-77.22851563,32544,3.490636349
32545,44.14663696,-77.228302,32545,3.490636349
32546,44.13483429,-77.22946167,32546,3.471966267
32547,44.14831161,-77.22976685,32547,3.490636349
32548,44.1500206,-77.22808838,32548,3.690174818
32549,44.15210342,-77.22961426,32549,3.48886776
32550,44.15426254,-77.2305603,32550,3.48886776
32551,44.0991478,-77.28955078,32551,3.40055275
32552,44.09951401,-77.29187012,32552,3.40055275
32553,44.09894943,-77.29467773,32553,3.40055275
32554,44.09850311,-77.30032349,32554,3.40055275
32555,44.09973526,-77.29779053,32555,3.40055275
32556,44.09915161,-77.30856323,32556,3.323971033
32557,44.09972,-77.30606079,32557,3.323971033
32558,44.09951019,-77.30316162,32558,3.40055275
32559,44.09981537,-77.31106567,32559,3.323971033
32560,44.10142517,-77.31317139,32560,3.323971033
32561,44.10206223,-77.31607056,32561,3.323971033
32562,44.10194778,-77.31900024,32562,
32563,44.10398865,-77.32147217,32563,
32564,44.15647507,-77.2310791,32564,3.48886776
32565,44.15866089,-77.23147583,32565,3.48886776
32566,44.16098785,-77.23144531,32566,3.48886776
32567,44.16340637,-77.23129272,32567,
32568,44.16608429,-77.23153687,32568,
32569,44.16845322,-77.23376465,32569,
32570,44.1706543,-77.23486328,32570,
32571,44.17605209,-77.23825073,32571,
32572,44.17176056,-77.23727417,32572,3.689588547
32573,44.17389297,-77.23764038,32573,3.689588547
32574,44.17735672,-77.24145508,32574,
32575,44.13661957,-77.23019409,32575,3.490636349
32576,44.13854599,-77.23083496,32576,3.490636349
32577,44.14050674,-77.23150635,32577,3.490636349
32578,44.14233017,-77.23257446,32578,3.490636349
32579,44.14408112,-77.2310791,32579,3.490636349
32580,44.14621735,-77.23147583,32580,3.490636349
32581,44.1347847,-77.23278809,32581,3.471966267
32582,44.14831543,-77.23303223,32582,3.490636349
32583,44.15029907,-77.23141479,32583,3.48886776
32584,44.15245056,-77.2326355,32584,3.48886776
32585,44.15477753,-77.23330688,32585,3.48886776
32586,44.10134125,-77.28973389,32586,3.40055275
32587,44.10137558,-77.29263306,32587,3.40055275
32588,44.10137558,-77.29541016,32588,3.40055275
32589,44.10074615,-77.30093384,32589,3.40055275
32590,44.10193634,-77.29830933,32590,3.40055275
32591,44.10124207,-77.30807495,32591,3.323971033
32592,44.10180283,-77.30453491,32592,3.40055275
32593,44.10235596,-77.31063843,32593,3.323971033
32594,44.10341644,-77.31332397,32594,3.323971033
32595,44.10429001,-77.31570435,32595,3.323971033
32596,44.10445786,-77.318573,32596,
32597,44.10638809,-77.32156372,32597,
32598,44.15707016,-77.23379517,32598,3.48886776
32599,44.15945435,-77.23419189,32599,3.48886776
32600,44.1619606,-77.2338562,32600,
32601,44.16429138,-77.23388672,32601,
32602,44.1663475,-77.23440552,32602,
32603,44.16743088,-77.23675537,32603,3.689588547
32604,44.16944885,-77.23706055,32604,3.689588547
32605,44.17502594,-77.24066162,32605,
32606,44.17043686,-77.23971558,32606,3.689588547
32607,44.17271423,-77.23999023,32607,3.689588547
32608,44.17601013,-77.24383545,32608,
32609,44.13665009,-77.23327637,32609,3.490636349
32610,44.13853455,-77.23394775,32610,3.490636349
32611,44.14040375,-77.23471069,32611,3.490636349
32612,44.14227295,-77.23568726,32612,3.490636349
32613,44.14427567,-77.23382568,32613,3.490636349
32614,44.14619827,-77.23480225,32614,3.490636349
32615,44.13454437,-77.23538208,32615,3.471966267
32616,44.14813614,-77.2361145,32616,3.490636349
32617,44.15054321,-77.23483276,32617,3.48886776
32618,44.15314865,-77.23547363,32618,3.48886776
32619,44.15545654,-77.23599243,32619,3.48886776
32620,44.10351181,-77.29049683,32620,3.40055275
32621,44.10359955,-77.29321289,32621,3.40055275
32622,44.10359192,-77.29592896,32622,3.40055275
32623,44.10289764,-77.30148315,32623,3.40055275
32624,44.10404205,-77.29882813,32624,3.40055275
32625,44.10343933,-77.30761719,32625,3.323971033
32626,44.10415649,-77.30456543,32626,3.40055275
32627,44.10460281,-77.31054688,32627,3.323971033
32628,44.10557175,-77.31347656,32628,3.323971033
32629,44.10626221,-77.31634521,32629,
32630,44.10698318,-77.31900024,32630,
32631,44.10842896,-77.32156372,32631,
32632,44.15755081,-77.23657227,32632,3.48886776
32633,44.15919495,-77.23724365,32633,3.48886776
32634,44.1610527,-77.23651123,32634,3.48886776
32635,44.16315079,-77.2364502,32635,3.689588547
32636,44.16521072,-77.23657227,32636,3.689588547
32637,44.16615295,-77.23883057,32637,3.689588547
32638,44.16801453,-77.23983765,32638,3.689588547
32639,44.17358398,-77.24258423,32639,3.689588547
32640,44.1692543,-77.24221802,32640,3.689588547
32641,44.17136002,-77.24234009,32641,3.689588547
32642,44.17393112,-77.24475098,32642,
32643,44.13657761,-77.23629761,32643,3.490636349
32644,44.13848877,-77.23706055,32644,3.490636349
32645,44.14034271,-77.23779297,32645,3.490636349
32646,44.14219666,-77.2387085,32646,3.470531702
32647,44.14412689,-77.23693848,32647,3.490636349
32648,44.14597321,-77.23788452,32648,3.470531702
32649,44.13477325,-77.23846436,32649,3.471966267
32650,44.14780807,-77.23916626,32650,3.470531702
32651,44.14985275,-77.23803711,32651,3.48886776
32652,44.15197372,-77.23773193,32652,3.48886776
32653,44.1542511,-77.23831177,32653,3.48886776
32654,44.15618515,-77.23864746,32654,3.48886776
32655,44.10571671,-77.29101563,32655,3.40055275
32656,44.10541916,-77.29672241,32656,3.40055275
32657,44.10595703,-77.29394531,32657,3.40055275
32658,44.10504913,-77.30160522,32658,3.40055275
32659,44.10623932,-77.2991333,32659,3.40055275
32660,44.10585022,-77.30752563,32660,3.323971033
32661,44.10607529,-77.30426025,32661,3.40055275
32662,44.10673904,-77.31100464,32662,3.323971033
32663,44.10797882,-77.3086853,32663,3.323971033
32664,44.10767365,-77.31408691,32664,3.323971033
32665,44.10847855,-77.31695557,32665,
32666,44.10913849,-77.31951904,32666,
32667,44.11072159,-77.32199097,32667,
32668,44.15792084,-77.23995972,32668,3.48886776
32669,44.16020584,-77.23934937,32669,3.48886776
32670,44.16225815,-77.23916626,32670,3.689588547
32671,44.1641922,-77.23925781,32671,3.689588547
32672,44.16555023,-77.24136353,32672,3.689588547
32673,44.16704559,-77.2428894,32673,3.689588547
32674,44.16823959,-77.24456787,32674,3.666940451
32675,44.17210007,-77.24484253,32675,3.666940451
32676,44.17006302,-77.24502563,32676,3.666940451
32677,44.173069,-77.2472229,32677,3.666940451
32678,44.1335144,-77.24102783,32678,3.451717854
32679,44.13263321,-77.24386597,32679,3.451717854
32680,44.13680267,-77.23953247,32680,3.470531702
32681,44.13867188,-77.24029541,32681,3.470531702
32682,44.14047241,-77.24090576,32682,3.470531702
32683,44.14216232,-77.2414856,32683,3.470531702
32684,44.14403534,-77.24032593,32684,3.470531702
32685,44.14598083,-77.24057007,32685,3.470531702
32686,44.13544846,-77.24209595,32686,3.451717854
32687,44.1473732,-77.24221802,32687,3.470531702
32688,44.14940262,-77.24118042,32688,3.48886776
32689,44.15139389,-77.24060059,32689,3.48886776
32690,44.15330124,-77.24032593,32690,3.48886776
32691,44.1554451,-77.24142456,32691,3.48886776
32692,44.15729523,-77.24313354,32692,3.48886776
32693,44.10794067,-77.29138184,32693,3.40055275
32694,44.10744476,-77.29656982,32694,3.40055275
32695,44.10826492,-77.29431152,32695,3.40055275
32696,44.10724258,-77.30184937,32696,3.40055275
32697,44.10837555,-77.2991333,32697,3.40055275
32698,44.10797882,-77.30511475,32698,3.323971033
32699,44.10948563,-77.30691528,32699,3.323971033
32700,44.10887527,-77.31182861,32700,3.323971033
32701,44.11009979,-77.30950928,32701,3.323971033
32702,44.10985184,-77.31497192,32702,3.323971033
32703,44.11085129,-77.31817627,32703,
32704,44.11236191,-77.32058716,32704,
32705,44.15946198,-77.24215698,32705,3.48886776
32706,44.16131973,-77.24160767,32706,3.48886776
32707,44.16320038,-77.24240112,32707,3.689588547
32708,44.16488647,-77.2442627,32708,3.689588547
32709,44.16646957,-77.24581909,32709,3.666940451
32710,44.16815186,-77.24707031,32710,3.666940451
32711,44.17120743,-77.24752808,32711,3.666940451
32712,44.16960144,-77.24795532,32712,3.666940451
32713,44.17342758,-77.25009155,32713,3.666940451
32714,44.17198181,-77.25006104,32714,3.666940451
32715,44.17760468,-77.25198364,32715,
32716,44.17542648,-77.25119019,32716,
32717,44.17879868,-77.25430298,32717,
32718,44.13411331,-77.24465942,32718,3.451717854
32719,44.13204956,-77.24685669,32719,3.451717854
32720,44.13735962,-77.24298096,32720,3.470531702
32721,44.13928604,-77.24356079,32721,3.470531702
32722,44.14120102,-77.24395752,32722,3.470531702
32723,44.14323425,-77.24368286,32723,3.470531702
32724,44.14521408,-77.24310303,32724,3.470531702
32725,44.14673615,-77.24511719,32725,3.470531702
32726,44.13611221,-77.24588013,32726,3.470531702
32727,44.14894867,-77.24423218,32727,3.48886776
32728,44.15107346,-77.24362183,32728,3.48886776
32729,44.1532402,-77.24301147,32729,3.48886776
32730,44.15513992,-77.24472046,32730,3.48886776
32731,44.15887833,-77.24472046,32731,3.48886776
32732,44.15703583,-77.24627686,32732,3.469848156
32733,44.11014938,-77.29110718,32733,3.40055275
32734,44.11021805,-77.29370117,32734,3.40055275
32735,44.10996246,-77.29660034,32735,3.40055275
32736,44.10944748,-77.30200195,32736,3.40055275
32737,44.11028671,-77.29922485,32737,3.40055275
32738,44.11047745,-77.30456543,32738,3.323971033
32739,44.11152649,-77.30697632,32739,3.406681538
32740,44.1109848,-77.31246948,32740,3.406681538
32741,44.11211777,-77.30987549,32741,3.406681538
32742,44.11203384,-77.31536865,32742,
32743,44.11325836,-77.31771851,32743,
32744,44.16097641,-77.24462891,32744,3.48886776
32745,44.16287994,-77.24581909,32745,3.666940451
32746,44.16466141,-77.24731445,32746,3.666940451
32747,44.16649628,-77.24874878,32747,3.666940451
32748,44.16833496,-77.25,32748,3.666940451
32749,44.17021179,-77.25042725,32749,3.666940451
32750,44.17329788,-77.25241089,32750,3.469855547
32751,44.17132568,-77.25274658,32751,3.469855547
32752,44.17674637,-77.25439453,32752,
32753,44.17478561,-77.25402832,32753,
32754,44.17840576,-77.2571106,32754,
32755,44.13124466,-77.24969482,32755,3.412969112
32756,44.13008881,-77.2522583,32756,3.412969112
32757,44.13294601,-77.25042725,32757,3.412969112
32758,44.13418579,-77.24789429,32758,3.451717854
32759,44.13578796,-77.24914551,32759,3.412969112
32760,44.13826752,-77.24630737,32760,3.470531702
32761,44.14031219,-77.24667358,32761,3.470531702
32762,44.14239502,-77.24658203,32762,3.470531702
32763,44.14452744,-77.24603271,32763,3.470531702
32764,44.14603043,-77.24801636,32764,3.451383352
32765,44.14833832,-77.24716187,32765,3.451383352
32766,44.13748169,-77.24914551,32766,3.451383352
32767,44.15065384,-77.2467041,32767,3.469848156
32768,44.15288925,-77.24609375,32768,3.469848156
32769,44.15490723,-77.2479248,32769,3.469848156
32770,44.15909958,-77.24728394,32770,3.469848156
32771,44.15713501,-77.24926758,32771,3.469848156
32772,44.11235046,-77.29052734,32772,3.445477962
32773,44.11236572,-77.29299927,32773,3.42332387
32774,44.11241531,-77.29574585,32774,3.42332387
32775,44.11235428,-77.29833984,32775,3.42332387
32776,44.11177063,-77.30255127,32776,3.42332387
32777,44.11160278,-77.30056763,32777,3.42332387
32778,44.1131897,-77.30441284,32778,3.406681538
32779,44.11365128,-77.30743408,32779,3.406681538
32780,44.11317444,-77.31268311,32780,3.406681538
32781,44.11402512,-77.31018066,32781,3.406681538
32782,44.11444855,-77.31512451,32782,
32783,44.16102219,-77.24795532,32783,3.469848156
32784,44.16289902,-77.24899292,32784,3.666940451
32785,44.16485596,-77.25033569,32785,3.666940451
32786,44.16688538,-77.2517395,32786,3.666940451
32787,44.16904831,-77.25299072,32787,3.469855547
32788,44.17287445,-77.25521851,32788,3.469855547
32789,44.17068481,-77.25491333,32789,3.469855547
32790,44.17544174,-77.25680542,32790,
32791,44.17681885,-77.25924683,32791,
32792,44.12861633,-77.25457764,32792,3.412969112
32793,44.13183975,-77.25320435,32793,3.412969112
32794,44.1306076,-77.2557373,32794,3.412969112
32795,44.13363647,-77.2539978,32795,3.412969112
32796,44.13471603,-77.25143433,32796,3.412969112
32797,44.13660431,-77.2520752,32797,3.451383352
32798,44.13946152,-77.24945068,32798,3.451383352
32799,44.14157867,-77.24951172,32799,3.451383352
32800,44.14373016,-77.24902344,32800,3.451383352
32801,44.14526749,-77.25085449,32801,3.451383352
32802,44.14759827,-77.25,32802,3.451383352
32803,44.14997482,-77.24957275,32803,3.469848156
32804,44.13855743,-77.2522583,32804,3.451383352
32805,44.15261459,-77.24954224,32805,3.469848156
32806,44.15132523,-77.25234985,32806,3.469848156
32807,44.15519333,-77.25106812,32807,3.469848156
32808,44.15922546,-77.25030518,32808,3.469848156
32809,44.15748978,-77.25234985,32809,3.469848156
32810,44.11424637,-77.28900146,32810,3.445477962
32811,44.11442947,-77.29177856,32811,3.42332387
32812,44.11453629,-77.29467773,32812,3.42332387
32813,44.11485672,-77.2979126,32813,3.42332387
32814,44.11385727,-77.30096436,32814,3.42332387
32815,44.11535645,-77.3031311,32815,3.406681538
32816,44.11561966,-77.30578613,32816,3.406681538
32817,44.11575699,-77.30871582,32817,3.406681538
32818,44.11561584,-77.31188965,32818,3.406681538
32819,44.11600494,-77.28689575,32819,3.445477962
32820,44.11572266,-77.28347778,32820,3.445477962
32821,44.11585617,-77.27990723,32821,3.37432909
32822,44.16120529,-77.25112915,32822,3.666940451
32823,44.16320801,-77.25198364,32823,3.666940451
32824,44.16526413,-77.25332642,32824,3.469855547
32825,44.1672287,-77.25463867,32825,3.469855547
32826,44.17311478,-77.25769043,32826,3.469855547
32827,44.16910553,-77.25616455,32827,3.469855547
32828,44.17102432,-77.25732422,32828,3.469855547
32829,44.17429733,-77.25952148,32829,
32830,44.17552567,-77.26165771,32830,
32831,44.11740494,-77.27767944,32831,3.37432909
32832,44.11913681,-77.27560425,32832,3.37432909
32833,44.12047195,-77.27310181,32833,3.37432909
32834,44.12181854,-77.27062988,32834,3.37432909
32835,44.12306976,-77.26803589,32835,3.412969112
32836,44.12432098,-77.26547241,32836,3.412969112
32837,44.12552643,-77.2628479,32837,3.412969112
32838,44.12672806,-77.26022339,32838,3.412969112
32839,44.12766266,-77.25738525,32839,3.412969112
32840,44.12949371,-77.2583313,32840,3.412969112
32841,44.13250732,-77.25665283,32841,3.412969112
32842,44.13138199,-77.25927734,32842,3.412969112
32843,44.13444519,-77.25732422,32843,3.412969112
32844,44.13554001,-77.25469971,32844,3.412969112
32845,44.13755798,-77.2550354,32845,3.451383352
32846,44.14066696,-77.25238037,32846,3.451383352
32847,44.14293671,-77.25231934,32847,3.451383352
32848,44.14483261,-77.25344849,32848,3.451383352
32849,44.14683151,-77.2527771,32849,3.451383352
32850,44.14902496,-77.25231934,32850,3.469848156
32851,44.13962555,-77.25518799,32851,3.451383352
32852,44.15017319,-77.25497437,32852,3.469848156
32853,44.15361786,-77.25308228,32853,3.469848156
32854,44.15229797,-77.25546265,32854,3.451783657
32855,44.15589142,-77.25436401,32855,3.469848156
32856,44.15963364,-77.25335693,32856,3.469848156
32857,44.15811157,-77.25549316,32857,3.451783657
32858,44.11628342,-77.28991699,32858,3.445477962
32859,44.11647797,-77.29296875,32859,3.42332387
32860,44.11669159,-77.29586792,32860,3.42332387
32861,44.1175499,-77.29858398,32861,3.42332387
32862,44.11642456,-77.30084229,32862,3.42332387
32863,44.11774445,-77.30392456,32863,3.406681538
32864,44.11792374,-77.30731201,32864,3.406681538
32865,44.11753082,-77.31033325,32865,3.406681538
32866,44.11806107,-77.28775024,32866,3.445477962
