"","I","J","XCent","YCent","lat","lon","node","depth","maxSigma"
"7706",135,85,725699.9,4829625.2,43.58541401,-78.20432824,7706,182.856,10
"7707",136,85,727107.4,4829736.6,43.58598837,-78.18686793,7707,182.46,10
"7708",137,85,728521.3,4829830.6,43.58640162,-78.16933558,7708,182.31,10
"7709",138,85,729941.5,4829907,43.58665194,-78.15173266,7709,183.427,10
"7710",139,85,731361.8,4829983.4,43.58689951,-78.1341285,7710,183.883,10
"7711",140,85,732782,4830059.8,43.5871444,-78.11652557,7711,184.429,10
"7712",141,85,734205.8,4830113.3,43.5871795,-78.09888801,7712,184.477,10
"7713",142,85,735633.2,4830143.8,43.58700392,-78.08121603,7713,184.434,10
"7714",143,85,737060.6,4830174.4,43.58682651,-78.06354427,7714,184.192,10
"7715",144,85,738487.9,4830204.9,43.58664549,-78.04587403,7715,184.282,10
"7716",145,85,739915.5,4830210.3,43.58623595,-78.02821146,7716,184.263,10
"7717",146,85,741343.3,4830190.5,43.58559702,-78.01055802,7717,184.184,10
"7718",147,85,742771,4830170.8,43.5849563,-77.9929063,7718,183.214,10
"7719",148,85,744198.8,4830151,43.58431193,-77.97525391,7719,181.061,10
"7720",149,85,745623.5,4830106.9,43.58344737,-77.95765141,7720,180.892,10
"7721",150,85,747045,4830038.3,43.58236089,-77.94010031,7721,180.77,10
"7722",151,85,748466.6,4829969.8,43.58127259,-77.92254871,7722,182.604,10
"7723",152,85,749888.2,4829901.2,43.58018072,-77.90499794,7723,183.015,10
"7724",153,85,751304.3,4829811.7,43.5789001,-77.88752567,7724,181.158,10
"7725",154,85,752715.1,4829701.1,43.57742893,-77.87012967,7725,177.739,10
"7726",155,85,754125.9,4829590.5,43.57595514,-77.85273467,7726,172.96,10
"7727",156,85,755536.7,4829479.9,43.57447871,-77.83534067,7727,174.023,10
"7728",157,85,756941.5,4829353.6,43.57286059,-77.81802931,7728,173.135,10
"7729",158,85,758340.1,4829211.7,43.57110176,-77.80080312,7729,168.216,10
"7730",159,85,759738.8,4829069.7,43.56933944,-77.78357689,7730,151.185,10
"7731",160,85,761137.4,4828927.8,43.56757548,-77.76635301,7731,152.557,10
"7732",161,85,762531.1,4828777.1,43.56573156,-77.74919513,7732,159.956,10
"7733",162,85,763919.7,4828617.6,43.5638078,-77.73210577,7733,166.818,10
"7734",163,85,765308.3,4828458.2,43.56188241,-77.7150176,7734,170.649,10
"7735",164,85,766697,4828298.7,43.55995356,-77.69792949,7735,173.683,10
"7736",165,85,768090.3,4828167,43.55827043,-77.68077203,7736,175.003,10
"7737",166,85,769488.4,4828063.1,43.55683292,-77.66354255,7737,174.368,10
"7738",167,85,770886.5,4827959.2,43.55539282,-77.64631405,7738,173.912,10
"7739",168,85,772284.6,4827855.3,43.55395015,-77.62908653,7739,174.864,10
"7740",169,85,773657.5,4827770.8,43.55268853,-77.61216164,7740,175.376,10
"7741",170,85,775005.1,4827705.6,43.55160721,-77.59554051,7741,176.75,10
"7742",171,85,776352.8,4827640.4,43.55052346,-77.57891888,7742,176.296,10
"7743",172,85,777700.5,4827575.2,43.5494373,-77.562298,7743,173.777,10
"7744",173,85,779047.3,4827513.9,43.54838413,-77.54568698,7744,172.002,10
"7745",174,85,780393.3,4827456.5,43.54736392,-77.52908457,7745,173.204,10
"7746",175,85,781739.2,4827399.1,43.54634134,-77.51248411,7746,173.198,10
"7747",176,85,783085.2,4827341.8,43.54531723,-77.49588308,7747,171.508,10
"7748",177,85,784427,4827286.7,43.5443121,-77.47933351,7748,173.265,10
"7749",178,85,785764.7,4827234,43.54332772,-77.46283403,7749,174.123,10
"7750",179,85,787102.4,4827181.3,43.54234098,-77.44633524,7750,172.519,10
"7751",180,85,788440.1,4827128.6,43.54135187,-77.42983715,7751,174.382,10
"7752",181,85,789771.7,4827079.1,43.54039151,-77.41341341,7752,176.435,10
"7753",182,85,791097.3,4827032.9,43.53946081,-77.39706269,7753,176.201,10
"7754",183,85,792422.9,4826986.7,43.53852777,-77.38071263,7754,175.616,10
"7755",184,85,793748.5,4826940.5,43.53759242,-77.36436322,7755,175.124,10
"7756",185,85,795067.2,4826900,43.53670868,-77.34809662,7756,175.272,10
"7757",186,85,796378.9,4826865.2,43.53587664,-77.33191399,7757,176.078,10
"7758",187,85,797690.7,4826830.4,43.53504228,-77.31573073,7758,177.553,10
"7759",188,85,799002.5,4826795.6,43.53420563,-77.29954808,7759,179.077,10
"7760",189,85,800307.3,4826769.5,43.5334477,-77.28344767,7760,176.294,10
"7761",190,85,801605,4826752.1,43.53276854,-77.26743067,7761,174.839,10
"7762",191,85,802902.7,4826734.7,43.53208715,-77.25141419,7762,174.899,10
"7763",192,85,804200.5,4826717.3,43.53140348,-77.23539699,7763,173.762,10
"7764",193,85,805491.3,4826711.7,43.53082646,-77.21946012,7764,172.146,10
"7765",194,85,806775.2,4826717.7,43.53035428,-77.20360236,7765,175.828,10
"7766",195,85,808059.1,4826723.8,43.5298808,-77.18774495,7766,180.047,10
"7767",196,85,809343,4826729.8,43.52940422,-77.171888,7767,185.496,10
"7768",197,85,810619.9,4826750.7,43.52906222,-77.15610937,7768,188.246,10
"7769",198,85,811889.9,4826786.4,43.52885389,-77.14040778,7769,193.191,10
"7770",199,85,813159.8,4826822,43.52864254,-77.12470774,7770,200.012,10
"7771",200,85,814429.7,4826857.7,43.52842993,-77.10900791,7771,203.071,10
"7772",201,85,815692,4826912.1,43.52838637,-77.09339132,7772,201.975,10
"7773",202,85,816946.7,4826985.1,43.52851098,-77.07785789,7773,200.66,10
"7774",203,85,818201.4,4827058.2,43.52863436,-77.0623245,7774,200.865,10
"7775",204,85,819456.1,4827131.2,43.52875473,-77.04679125,7775,205.944,10
"7776",205,85,820707.9,4827187.2,43.52872153,-77.03130392,7776,201.448,10
"7777",206,85,821956.9,4827226,43.52853293,-77.01586152,7777,201.181,10
"7778",207,85,823205.9,4827264.9,43.52834314,-77.0004193,7778,206.361,10
"7779",208,85,824454.9,4827303.7,43.52815036,-76.9849774,7779,205.816,10
"7780",209,85,825898.1,4827408.3,43.52846184,-76.96709901,7780,212.628,10
"7781",210,85,827535.4,4827578.6,43.52927555,-76.94678503,7781,215.02,10
"7782",211,85,829172.7,4827748.9,43.53008562,-76.92647077,7782,215.634,10
"7783",212,85,830810,4827919.2,43.53089205,-76.90615624,7783,219.267,10
"7784",213,85,832440.6,4828096,43.53175619,-76.88592017,7784,218.958,10
"7785",214,85,834064.4,4828279.3,43.53267814,-76.86576373,7785,217.63,10
"7786",215,85,835688.2,4828462.5,43.5335956,-76.845607,7786,212.068,10
"7787",216,85,837312.1,4828645.8,43.53451032,-76.82544864,7787,211.992,10
"7788",217,85,838929,4828841.3,43.53553419,-76.80536874,7788,211.064,10
"7789",218,85,840539.2,4829049.3,43.5366698,-76.78536329,7789,205.06,10
"7790",219,85,842149.3,4829257.2,43.53780101,-76.76535866,7790,206.461,10
"7791",220,85,843759.4,4829465.2,43.53892958,-76.74535349,7791,202.565,10
"7792",221,85,845363,4829683.9,43.54015369,-76.72542127,7792,198.935,10
"7793",222,85,846960.2,4829913.4,43.54147423,-76.70556061,7793,195.614,10
"7794",223,85,848557.3,4830142.9,43.54279131,-76.68570059,7794,190.04,10
"7795",224,85,850154.5,4830372.3,43.54410396,-76.66583881,7795,189.687,10
"7796",225,85,851745.3,4830610.5,43.54549513,-76.64604973,7796,183.75,10
"7797",226,85,853329.9,4830857.2,43.54696207,-76.62633101,7797,179.781,10
"7798",227,85,854914.4,4831104,43.5484265,-76.60661277,7798,174.263,10
"7799",228,85,856499,4831350.8,43.54988744,-76.5868926,7799,162.893,10
"7800",229,85,858077.3,4831604.8,43.55141257,-76.56724477,7800,145.2,10
"7801",230,85,859649.5,4831865.9,43.55300095,-76.54766681,7801,128.56,10
"7802",231,85,861221.7,4832127.1,43.55458683,-76.52808802,7802,115.209,10
"7803",232,85,862793.9,4832388.3,43.55616929,-76.50850848,7803,102.404,10
"7804",233,85,864360.2,4832656.2,43.55781136,-76.48899651,7804,92.049,10
"7805",234,85,865920.7,4832930.9,43.55951393,-76.46955075,7805,81.997,10
"7806",235,85,867481.1,4833205.6,43.56121318,-76.4501054,7806,73.993,10
"7807",236,85,869041.6,4833480.3,43.56290901,-76.43065799,7807,65.594,10
"7808",237,85,870596.8,4833762.6,43.56467232,-76.41126999,7808,59.08,10
"7809",238,85,872147,4834052.4,43.56650208,-76.3919377,7809,54.153,10
"7810",239,85,873697.1,4834342.2,43.56832856,-76.37260574,7810,49.877,10
"7811",240,85,875247.2,4834632,43.57015171,-76.35327289,7811,45.709,10
"7812",241,85,876793.6,4834930.3,43.57204968,-76.3339789,7812,39.809,10
"7813",242,85,878336.3,4835237.2,43.57402337,-76.31472365,7813,32.426,10
"7814",243,85,879879.1,4835544.1,43.5759937,-76.29546617,7814,25.815,10
"7815",244,85,881421.8,4835851,43.57796077,-76.27620895,7815,24.205,10
"7816",245,85,882964.4,4836160.3,43.57994611,-76.25695028,7816,21.423,10
"7817",246,85,884506.9,4836472.1,43.58195062,-76.23769008,7817,17.405,10
"7818",247,85,886049.5,4836783.9,43.58395176,-76.21842764,7818,7.549,8
"7819",17,86,600628,4790580.9,43.26132076,-79.76016597,7819,9.466,9
"7820",18,86,601489.1,4790992.2,43.26490803,-79.74948306,7820,12.316,10
"7821",19,86,602350.1,4791403.5,43.26849429,-79.73880015,7821,14.484,10
"7822",20,86,603211.1,4791814.8,43.27207954,-79.72811599,7822,16.992,10
"7823",21,86,604071.5,4792225.7,43.27566025,-79.71743808,7823,20.068,10
"7824",22,86,604931.2,4792636.1,43.27923555,-79.70676764,7824,23.604,10
"7825",23,86,605791,4793046.5,43.28280982,-79.69609475,7825,26.711,10
"7826",24,86,606650.7,4793456.9,43.28638308,-79.68542185,7826,30.321,10
"7827",25,86,607509.6,4793866.2,43.28994555,-79.6747578,7827,34.319,10
"7828",26,86,608367.6,4794274.6,43.29349902,-79.66410379,7828,38.444,10
"7829",27,86,609225.6,4794682.9,43.29705059,-79.65344858,7829,42.978,10
"7830",28,86,610083.6,4795091.3,43.30060205,-79.64279213,7830,48.139,10
"7831",29,86,610940.7,4795498.1,43.30413822,-79.63214588,7831,53.844,10
"7832",30,86,611796.9,4795903.3,43.30765911,-79.62150983,7832,59.238,10
"7833",31,86,612653.1,4796308.6,43.3111799,-79.61087255,7833,64.121,10
"7834",32,86,613509.4,4796713.8,43.31469876,-79.60023285,7834,67.624,10
"7835",33,86,614364.9,4797116.9,43.31819783,-79.58960225,7835,70.051,10
"7836",34,86,615219.7,4797517.9,43.3216771,-79.57897951,7836,73.5,10
"7837",35,86,616074.5,4797918.9,43.32515536,-79.56835559,7837,75.752,10
"7838",36,86,616929.3,4798319.9,43.32863261,-79.55773047,7838,77.282,10
"7839",37,86,617783.7,4798718.3,43.33208552,-79.54710965,7839,78.97,10
"7840",38,86,618637.8,4799113.9,43.33551226,-79.53649195,7840,81.807,10
"7841",39,86,619491.9,4799509.6,43.3389389,-79.52587306,7841,84.441,10
"7842",40,86,620346,4799905.2,43.34236363,-79.51525302,7842,86.192,10
"7843",41,86,621200.3,4800297.6,43.34575851,-79.50463005,7843,87.704,10
"7844",42,86,622054.7,4800686.9,43.34912448,-79.49400537,7844,89.77,10
"7845",43,86,622909.2,4801076.1,43.35248851,-79.48337833,7845,92.282,10
"7846",44,86,623763.7,4801465.3,43.35585154,-79.47275013,7846,93.809,10
"7847",45,86,624623.1,4801874.7,43.35939458,-79.46205574,7847,94.441,10
"7848",46,86,625487.6,4802304.2,43.36311667,-79.45129261,7848,94.984,10
"7849",47,86,626352,4802733.8,43.36683863,-79.44052939,7849,96.863,10
"7850",48,86,627216.5,4803163.3,43.37055865,-79.42976367,7850,99.097,10
"7851",49,86,628171.8,4803629,43.37458797,-79.41786779,7851,99.93,10
"7852",50,86,629218,4804130.8,43.37892531,-79.40484014,7852,100.897,10
"7853",51,86,630264.2,4804632.6,43.38326114,-79.39181066,7853,102.803,10
"7854",52,86,631310.4,4805134.5,43.38759635,-79.37877934,7854,104.268,10
"7855",53,86,632354.9,4805634,43.39190874,-79.36576776,7855,105.5,10
"7856",54,86,633397.8,4806131.1,43.3961983,-79.3527747,7856,106.664,10
"7857",55,86,634440.7,4806628.3,43.40048725,-79.33977982,7857,108.518,10
"7858",56,86,635483.6,4807125.4,43.40477379,-79.32678317,7858,111.258,10
"7859",57,86,636524.6,4807614.8,43.40898986,-79.3138101,7859,114.08,10
"7860",58,86,637563.8,4808096.4,43.41313456,-79.30085945,7860,117.162,10
"7861",59,86,638603,4808578,43.41727775,-79.28790707,7861,120.056,10
"7862",60,86,639642.1,4809059.6,43.42141946,-79.2749542,7862,122.008,10
"7863",61,86,640679.8,4809530.4,43.42546273,-79.26201967,7863,124.036,10
"7864",62,86,641715.9,4809990.4,43.4294076,-79.24910601,7864,125.45,10
"7865",63,86,642752,4810450.4,43.43335098,-79.23619072,7865,126.454,10
"7866",64,86,643788.1,4810910.5,43.43729378,-79.22327376,7866,127.097,10
"7867",65,86,644823.3,4811358.6,43.44112725,-79.21036947,7867,127.92,10
"7868",66,86,645857.3,4811794.7,43.44485147,-79.19748161,7868,128.428,10
"7869",67,86,646891.4,4812230.8,43.44857419,-79.18459098,7869,129.247,10
"7870",68,86,647925.5,4812666.9,43.45229542,-79.1716988,7870,129.738,10
"7871",69,86,648958.7,4813090.8,43.45590556,-79.15881954,7871,130.67,10
"7872",70,86,649990.8,4813502.5,43.45940463,-79.14595573,7872,131.52,10
"7873",71,86,651023,4813914.2,43.46290221,-79.13308925,7873,132.434,10
"7874",72,86,652055.2,4814325.9,43.46639831,-79.12022132,7874,133.71,10
"7875",73,86,653085.9,4814725.2,43.46978164,-79.10737398,7875,134.363,10
"7876",74,86,654115.1,4815112.1,43.47305222,-79.09454728,7876,135.336,10
"7877",75,86,655144.3,4815499,43.47632134,-79.08171924,7877,136.028,10
"7878",76,86,656173.5,4815886,43.47958988,-79.06888984,7878,135.71,10
"7879",77,86,657200.4,4816260.2,43.48274225,-79.05609122,7879,135.695,10
"7880",78,86,658225,4816621.8,43.48578026,-79.0433234,7880,135.337,10
"7881",79,86,659249.7,4816983.3,43.4888159,-79.03055314,7881,135.146,10
"7882",80,86,660274.3,4817344.9,43.491851,-79.01778285,7882,135.212,10
"7883",81,86,661296.2,4817694.1,43.49477364,-79.00504838,7883,133.77,10
"7884",82,86,662315.3,4818030.9,43.49758387,-78.99235104,7884,134.742,10
"7885",83,86,663334.4,4818367.8,43.50039356,-78.97965253,7885,135.982,10
"7886",84,86,664353.6,4818704.6,43.50320089,-78.96695169,7886,136.192,10
"7887",85,86,665363.7,4819031,43.50591522,-78.95436538,7887,136.557,10
"7888",86,86,666364.8,4819346.7,43.50853385,-78.94189253,7888,137.453,10
"7889",87,86,667365.9,4819662.5,43.511152,-78.92941862,7889,138.08,10
"7890",88,86,668367,4819978.3,43.51376876,-78.91694368,7890,138.374,10
"7891",89,86,669449.9,4820337.5,43.51675612,-78.90344277,7891,139.171,10
"7892",90,86,670614.5,4820740,43.52011281,-78.88891676,7892,139.658,10
"7893",91,86,671779.2,4821142.6,43.5234685,-78.87438794,7893,140.366,10
"7894",92,86,672943.8,4821545.1,43.52682143,-78.85985883,7894,139.91,10
"7895",93,86,674106.8,4821938.4,43.53009007,-78.84535092,7895,139.758,10
"7896",94,86,675268.1,4822322.5,43.53327445,-78.8308655,7896,140.904,10
"7897",95,86,676429.4,4822706.6,43.53645696,-78.81637862,7897,144.555,10
"7898",96,86,677590.7,4823090.8,43.5396385,-78.80189025,7898,146.974,10
"7899",97,86,678752.6,4823457.7,43.54266237,-78.7873987,7899,148.319,10
"7900",98,86,679915,4823807.4,43.54552949,-78.77290528,7900,149.489,10
"7901",99,86,681077.3,4824157.1,43.54839476,-78.75841179,7901,150.309,10
"7902",100,86,682239.7,4824506.9,43.55125904,-78.74391573,7902,151.861,10
"7903",101,86,683404.2,4824836,43.55393469,-78.72939939,7903,154.008,10
"7904",102,86,684570.9,4825144.6,43.55642349,-78.71486158,7904,154.642,10
"7905",103,86,685737.5,4825453.2,43.55891043,-78.70032389,7905,155.491,10
"7906",104,86,686904.2,4825761.8,43.56139547,-78.68578384,7906,156.152,10
"7907",105,86,688074.2,4826048.1,43.56367716,-78.67120958,7907,157.223,10
"7908",106,86,689247.8,4826312.2,43.56575634,-78.65659749,7908,158.897,10
"7909",107,86,690421.3,4826576.3,43.56783365,-78.64198571,7909,159.641,10
"7910",108,86,691594.8,4826840.5,43.56990996,-78.62737297,7910,159.435,10
"7911",109,86,692773.1,4827081.5,43.57177443,-78.61270816,7911,160.227,10
"7912",110,86,693956.2,4827299.4,43.57342793,-78.5979914,7912,160.437,10
"7913",111,86,695139.2,4827517.3,43.57507954,-78.58327515,7913,160.297,10
"7914",112,86,696322.3,4827735.1,43.5767283,-78.56855697,7914,159.546,10
"7915",113,86,697512,4827930,43.5781674,-78.55376475,7915,159.684,10
"7916",114,86,698708.3,4828102,43.5793968,-78.53889864,7916,162.142,10
"7917",115,86,699904.6,4828273.9,43.58062335,-78.52403204,7917,164.434,10
"7918",116,86,701100.9,4828445.8,43.58184795,-78.50916493,7918,165.726,10
"7919",117,86,702305.7,4828596.4,43.58287669,-78.49420007,7919,165.723,10
"7920",118,86,703518.9,4828725.8,43.58371045,-78.4791388,7920,165.179,10
"7921",119,86,704732.1,4828855.2,43.58454223,-78.46407721,7921,165.711,10
"7922",120,86,705945.3,4828984.6,43.585372,-78.4490153,7922,167.113,10
"7923",121,86,707167.3,4829096.6,43.58604082,-78.43385082,7923,166.879,10
"7924",122,86,708398,4829191.1,43.58654777,-78.41858517,7924,166.449,10
"7925",123,86,709628.7,4829285.7,43.58705357,-78.40331932,7925,166.616,10
"7926",124,86,710859.4,4829380.3,43.58755733,-78.38805332,7926,166.693,10
"7927",125,86,712104.1,4829521.9,43.5884778,-78.37259551,7927,167.255,10
"7928",126,86,713362.8,4829710.7,43.58981671,-78.3569455,7928,170.632,10
"7929",127,86,714621.5,4829899.5,43.59115345,-78.3412949,7929,173.387,10
"7930",128,86,715880.3,4830088.3,43.592488,-78.32564247,7930,174.233,10
"7931",129,86,717207.2,4830256.6,43.59361616,-78.30915494,7931,175.494,10
"7932",130,86,718602.4,4830404.5,43.5945384,-78.29182993,7932,177.529,10
"7933",131,86,719997.5,4830552.3,43.59545714,-78.2745058,7933,177.935,10
"7934",132,86,721392.7,4830700.2,43.5963741,-78.25718,7934,178.241,10
"7935",133,86,722797.2,4830837.3,43.59718851,-78.23974316,7935,179.044,10
"7936",134,86,724211.1,4830963.8,43.59790209,-78.22219404,7936,178.548,10
"7937",135,86,725624.9,4831090.3,43.59861298,-78.20464589,7937,178.669,10
"7938",136,86,727038.8,4831216.7,43.59932024,-78.18709626,7938,177.158,10
"7939",137,86,728459.8,4831323.4,43.59984544,-78.16946681,7939,177.305,10
"7940",138,86,729888,4831410.4,43.60018853,-78.15175647,7940,180.208,10
"7941",139,86,731316.1,4831497.4,43.6005289,-78.1340473,7941,181.432,10
"7942",140,86,732744.3,4831584.3,43.60086559,-78.11633688,7942,183.333,10
"7943",141,86,734176.5,4831646.4,43.60097525,-78.09858765,7943,184.041,10
"7944",142,86,735612.8,4831683.6,43.60085694,-78.08079859,7944,184.147,10
"7945",143,86,737049,4831720.9,43.6007368,-78.06301095,7945,183.555,10
"7946",144,86,738485.3,4831758.1,43.60061295,-78.04522233,7946,183.989,10
"7947",145,86,739921.8,4831768.4,43.60024438,-78.02744339,7947,183.473,10
"7948",146,86,741358.5,4831751.9,43.59963201,-78.00967428,7948,183.701,10
"7949",147,86,742795.2,4831735.4,43.59901687,-77.99190569,7949,181.099,10
"7950",148,86,744231.9,4831718.9,43.59839899,-77.97413761,7950,179.094,10
"7951",149,86,745665,4831676.4,43.59754576,-77.95642638,7951,178.918,10
"7952",150,86,747094.5,4831607.9,43.59645721,-77.93877221,7952,179.35,10
"7953",151,86,748524,4831539.5,43.59536686,-77.92111878,7953,181.97,10
"7954",152,86,749953.6,4831471,43.59427286,-77.90346495,7954,182.734,10
"7955",153,86,751376.8,4831379.9,43.59297511,-77.88590157,7955,181.222,10
"7956",154,86,752793.8,4831266.2,43.5914736,-77.86842634,7956,182.054,10
"7957",155,86,754210.8,4831152.5,43.58996944,-77.85095214,7957,177.848,10
"7958",156,86,755627.8,4831038.8,43.58846263,-77.83347895,7958,171.303,10
"7959",157,86,757037.7,4830907.6,43.58679829,-77.81610291,7959,170.423,10
"7960",158,86,758440.5,4830758.9,43.58497647,-77.79882414,7960,171.773,10
"7961",159,86,759843.3,4830610.2,43.58315207,-77.78154656,7961,164.023,10
"7962",160,86,761246.1,4830461.5,43.58132508,-77.76427017,7962,149.038,10
"7963",161,86,762642.9,4830301.8,43.57939874,-77.74707451,7963,154.961,10
"7964",162,86,764033.7,4830131.3,43.57737488,-77.72995955,7964,162.022,10
"7965",163,86,765424.6,4829960.8,43.57534845,-77.71284465,7965,166.722,10
"7966",164,86,766815.4,4829790.2,43.57331863,-77.69573233,7966,169.146,10
"7967",165,86,768209,4829648.2,43.57154236,-77.67857256,7967,171.522,10
"7968",166,86,769605.6,4829534.6,43.57001774,-77.66136275,7968,171.782,10
"7969",167,86,771002.1,4829421.1,43.56849149,-77.64415515,7969,171.005,10
"7970",168,86,772398.6,4829307.6,43.56696267,-77.62694858,7970,170.618,10
"7971",169,86,773769.6,4829223.3,43.56570311,-77.61004352,7971,172.993,10
"7972",170,86,775115,4829168.2,43.56471296,-77.59344094,7972,177.238,10
"7973",171,86,776460.4,4829113.2,43.56372132,-77.576839,7973,176.065,10
"7974",172,86,777805.8,4829058.1,43.56272637,-77.56023781,7974,172.736,10
"7975",173,86,779149.6,4829004.8,43.56174581,-77.54365618,7975,169.75,10
"7976",174,86,780491.8,4828953.1,43.56077784,-77.52709418,7976,169.774,10
"7977",175,86,781834,4828901.4,43.55980748,-77.51053286,7977,169.49,10
"7978",176,86,783176.2,4828849.8,43.55883563,-77.49397218,7978,167.938,10
"7979",177,86,784513.4,4828799.1,43.55787139,-77.4774735,7979,168.723,10
"7980",178,86,785845.8,4828749.4,43.55691562,-77.46103429,7980,172.653,10
"7981",179,86,787178.1,4828699.7,43.55595752,-77.44459699,7981,172.399,10
"7982",180,86,788510.4,4828650,43.55499708,-77.42816037,7982,174.541,10
