"","X.2","X.1","X","date_time","Year","Longitude","Latitude","Agency","Program","station_id","node_fvcom","nLayers_fvcom","sigthick_fvcom","sigma","node_EFDC","nLayers_efdc","sigthick_efdc","I_Index","J_Index","K_Index","sample_depth","water_depth","TP_ugL.1","Model_source","JulianDate"
"1903",1714,2143,2268,2018-08-14,2018,-78.45999,43.88659,"ECCC","GLSP","PSN 31",9228,20,1.07105,14,12390,10,2.1421,123,107,9,16,21.421,6.2,"LOEM",1534204800
"1904",1732,755,785,2018-08-14,2018,-78.8145,43.59595,"",NA,NA,8345,20,6.93645,14,8834,10,13.8729,96,90,8,100,138.729,5.95,"LOTP",1534204800
"1905",1736,2138,2263,2018-08-14,2018,-78.802,43.6,"USEPA","GLNPO","ON33M",8348,20,6.81205,14,8835,10,13.6241,97,91,8,100,136.241,5.95,"LOEM",1534204800
"1906",1772,859,892,2018-08-14,2018,-79.45333,43.62306,"ECCC",NA,NA,3312,20,0.7571,16,11982,10,1.5142,56,105,9,12.5,15.142,10.3,"LOTP",1534204800
"1907",1789,309,324,2018-08-14,2018,-78.730122,43.375052,"",NA,NA,7121,20,3.01675,16,4813,10,6.0335,97,71,9,49.8,60.335,2.551,"LOTP",1534204800
"1908",1794,908,944,2018-08-14,2018,-79.36,43.63806,"ECCC",NA,NA,4171,20,0.3949,17,11800,8,0.98725,62,104,8,7,7.898,21.7,"LOTP",1534204800
"1909",1817,1048,1085,2018-08-14,2018,-79.08306,43.74889,"ECCC",NA,NA,6767,20,1.9348,17,12175,10,3.8696,83,106,9,33,38.696,3.2,"LOTP",1534204800
"1910",1838,559,582,2018-08-14,2018,-79.353,43.503,"",NA,NA,5488,20,5.3432,17,9704,10,10.6864,58,94,9,93.6,106.864,5.522,"LOTP",1534204800
"1911",1851,967,1004,2018-08-14,2018,-78.027165,43.716503,"unknown",NA,NA,14358,20,6.55965,17,9791,10,13.1193,145,94,9,117,131.193,4.128,"LOTP",1534204800
"1912",1888,1049,1086,2018-08-14,2018,-79.08306,43.74889,"ECCC",NA,NA,6767,20,1.9348,18,12175,10,3.8696,83,106,10,36,38.696,3.3,"LOTP",1534204800
"1913",1920,560,583,2018-08-14,2018,-79.353,43.503,"",NA,NA,5488,20,5.3432,18,9704,10,10.6864,58,94,10,101.3,106.864,5.112,"LOTP",1534204800
"1914",1929,606,630,2018-08-14,2018,-79.080518,43.517253,"",NA,NA,7099,20,6.9259,18,8577,10,13.8518,77,89,10,124.7,138.518,5.835,"LOTP",1534204800
"1915",1930,756,786,2018-08-14,2018,-78.8145,43.59595,"",NA,NA,8345,20,6.93645,18,8834,10,13.8729,96,90,10,125.4,138.729,4.219,"LOTP",1534204800
"1916",1931,2139,2264,2018-08-14,2018,-78.802,43.6,"USEPA","GLNPO","ON33M",8348,20,6.81205,18,8835,10,13.6241,97,91,10,125.4,136.241,4.219,"LOEM",1534204800
"1917",1938,763,793,2018-08-14,2018,-78.80139,43.59639,"ECCC",NA,NA,8348,20,6.93235,18,8835,10,13.8647,97,90,10,127,138.647,2.9,"LOTP",1534204800
"1918",1939,2123,2245,2018-08-14,2018,-78.802,43.6,"USEPA","GLNPO","ON33M",8348,20,6.81205,18,8835,10,13.6241,97,91,10,127,136.241,2.9,"LOEM",1534204800
"1919",2006,968,1005,2018-08-14,2018,-78.027165,43.716503,"unknown",NA,NA,14358,20,6.55965,19,9791,10,13.1193,145,94,10,124.7,131.193,3.152,"LOTP",1534204800
"1920",2020,607,631,2018-08-14,2018,-79.080518,43.517253,"",NA,NA,7099,20,6.9259,19,8577,10,13.8518,77,89,10,132.3,138.518,4.803,"LOTP",1534204800
"1921",2023,757,787,2018-08-14,2018,-78.8145,43.59595,"",NA,NA,8345,20,6.93645,19,8834,10,13.8729,96,90,10,133.1,138.729,6.151,"LOTP",1534204800
"1922",2024,2140,2265,2018-08-14,2018,-78.802,43.6,"USEPA","GLNPO","ON33M",8348,20,6.81205,19,8835,10,13.6241,97,91,10,133.1,136.241,6.151,"LOEM",1534204800
"1923",2035,764,794,2018-08-14,2018,-78.80139,43.59639,"ECCC",NA,NA,8348,20,6.93235,19,8835,10,13.8647,97,90,10,135,138.647,3.4,"LOTP",1534204800
"1924",2042,2124,2246,2018-08-14,2018,-78.802,43.6,"USEPA","GLNPO","ON33M",8348,20,6.81205,19,8835,10,13.6241,97,91,10,135,136.241,3.4,"LOEM",1534204800
"1925",2148,1050,1087,2018-08-14,2018,-79.08306,43.74889,"ECCC",NA,NA,6767,20,1.9348,20,12175,10,3.8696,83,106,10,44,38.696,3.3,"LOTP",1534204800
"1926",155,2144,2269,2018-08-15,2018,-76.961,43.289,"NYSDEC","BMP","SOL",17203,20,0.462,0,1525,9,1.026666667,208,51,1,0,9.24,4.93,"LOEM",1534291200
"1927",305,164,172,2018-08-15,2018,-76.95105,43.308,"",NA,NA,18894,20,1.4431,1,3357,10,2.8862,208,62,1,0,28.862,3.647,"LOTP",1534291200
"1928",310,337,353,2018-08-15,2018,-77.9893,43.383453,"",NA,NA,11566,20,1.0516,1,3126,10,2.1032,148,61,1,0,21.032,3.962,"LOTP",1534291200
"1929",312,363,380,2018-08-15,2018,-76.794083,43.408217,"",NA,NA,22200,20,3.44355,1,5868,10,6.8871,217,76,1,0,68.871,3.073,"LOTP",1534291200
"1930",330,661,688,2018-08-15,2018,-77.199715,43.579985,"",NA,NA,23161,20,7.16045,1,8694,10,14.3209,194,89,1,0,143.209,4.845,"LOTP",1534291200
"1931",338,873,908,2018-08-15,2018,-76.290867,43.62975,"",NA,NA,20541,20,1.7708,1,8744,10,3.5416,244,89,1,0,35.416,2.31,"LOTP",1534291200
"1932",345,1017,1054,2018-08-15,2018,-77.017835,43.731267,"",NA,NA,25427,20,4.4784,1,11134,10,8.9568,207,100,1,0,89.568,4.361,"LOTP",1534291200
"1933",348,1077,1114,2018-08-15,2018,-77.43955,43.77025,"",NA,NA,21746,20,2.55835,1,11311,10,5.1167,177,101,1,0,51.167,3.531,"LOTP",1534291200
"1934",353,1163,1203,2018-08-15,2018,-77.159022,43.79135,"",NA,NA,24116,20,2.47675,1,11930,10,4.9535,196,104,1,0,49.535,3.118,"LOTP",1534291200
"1935",356,1184,1224,2018-08-15,2018,-76.994368,43.827783,"",NA,NA,25865,20,2.17515,1,12477,10,4.3503,209,107,1,0,43.503,4.649,"LOTP",1534291200
"1936",358,1243,1286,2018-08-15,2018,-76.734053,43.886133,"",NA,NA,27466,20,1.71845,1,12656,10,3.4369,223,108,1,0,34.369,3.4,"LOTP",1534291200
"1937",599,951,988,2018-08-15,2018,-78.02639,43.71639,"ECCC",NA,NA,14358,20,6.55965,1,9791,10,13.1193,145,94,1,1,131.193,4.2,"LOTP",1534291200
"1938",601,1027,1064,2018-08-15,2018,-77.01583,43.73167,"ECCC",NA,NA,25427,20,4.4784,1,11134,10,8.9568,207,100,1,1,89.568,4.8,"LOTP",1534291200
"1939",610,1098,1135,2018-08-15,2018,-77.43806,43.77139,"ECCC",NA,NA,21746,20,2.55835,1,11311,10,5.1167,177,101,1,1,51.167,4.6,"LOTP",1534291200
"1940",620,1156,1196,2018-08-15,2018,-77.15694,43.78639,"ECCC",NA,NA,24116,20,2.3295,1,11931,10,4.659,197,104,1,1,46.59,5.1,"LOTP",1534291200
"1941",623,1183,1223,2018-08-15,2018,-77.78222,43.82,"ECCC",NA,NA,16195,20,3.5712,1,11496,10,7.1424,157,102,1,1,71.424,4.5,"LOTP",1534291200
"1942",631,1204,1246,2018-08-15,2018,-78.03639,43.84028,"ECCC",NA,NA,13253,20,3.34285,1,11483,10,6.6857,144,102,1,1,66.857,4.4,"LOTP",1534291200
"1943",634,1219,1262,2018-08-15,2018,-76.35389,43.84361,"ECCC",NA,NA,22422,20,1.65475,1,11783,10,3.3095,242,103,1,1,33.095,7.1,"LOTP",1534291200
"1944",641,1248,1292,2018-08-15,2018,-76.7325,43.88667,"ECCC",NA,NA,27466,20,1.71845,1,12656,10,3.4369,223,108,1,1,34.369,5.2,"LOTP",1534291200
"1945",661,1287,1332,2018-08-15,2018,-76.23167,43.93472,"ECCC",NA,NA,9121,20,1.02465,1,12682,10,2.0493,249,108,1,1,20.493,7.4,"LOTP",1534291200
"1946",666,1307,1353,2018-08-15,2018,-77.58694,43.95139,"ECCC",NA,NA,15761,20,0.87875,1,12976,10,1.7575,166,112,1,1,17.575,5,"LOTP",1534291200
"1947",669,1310,1358,2018-08-15,2018,-76.40722,43.95722,"ECCC",NA,NA,20355,20,1.19585,1,12871,10,2.3917,241,110,1,1,23.917,5.1,"LOTP",1534291200
"1948",672,1320,1369,2018-08-15,2018,-76.67056,44.01694,"ECCC",NA,NA,28557,20,1.7677,1,13303,10,3.5354,228,117,1,1,35.354,5.9,"LOTP",1534291200
"1949",673,1325,1375,2018-08-15,2018,-76.81111,44.06556,"ECCC",NA,NA,29821,20,1.1733,1,13480,10,2.3466,221,122,1,1,23.466,4.9,"LOTP",1534291200
"1950",678,1330,1381,2018-08-15,2018,-76.52056,44.07556,"ECCC",NA,NA,25606,20,0.9321,1,13417,10,1.8642,236,120,1,1,18.642,15.2,"LOTP",1534291200
