OBJECTID,I_Value,J_Value,TP_ltJuly1
4501,112,66,7.817834377
4502,112,67,7.817834377
4503,112,68,7.768937588
4504,112,69,7.768937588
4505,112,70,7.768937588
4506,112,71,7.72000742
4507,112,72,7.727844238
4508,112,73,7.672486305
4509,112,74,7.619101524
4510,112,75,7.554296017
4511,112,76,7.500727177
4512,112,77,7.34488821
4513,112,78,7.26829958
4514,112,79,7.226057053
4515,112,80,7.146837234
4516,112,81,7.110033512
4517,112,82,7.076607704
4518,112,83,6.837861061
4519,112,84,6.811648846
4520,112,85,6.755317688
4521,112,86,6.735477924
4522,112,87,6.683634281
4523,112,88,6.6281991
4524,112,89,6.473923206
4525,112,90,6.464669704
4526,112,91,6.45754385
4527,112,92,6.430687904
4528,112,93,6.429275036
4529,112,94,6.41532135
4530,112,95,6.339789391
4531,112,96,6.337860107
4532,112,97,6.340745449
4533,112,98,6.339578629
4534,112,99,6.338718891
4535,112,100,6.333930969
4536,112,101,6.141081333
4537,112,102,6.144405365
4538,112,103,6.118858337
4539,112,104,6.08645153
4540,112,105,6.057427406
4541,112,106,6.055575371
4542,112,107,6.148451328
4543,112,108,6.141907215
4544,113,50,7.285666943
4545,113,51,7.285666943
4546,113,52,7.285666943
4547,113,53,7.285666943
4548,113,54,7.838974953
4549,113,55,7.838974953
4550,113,56,7.838974953
4551,113,57,7.838974953
4552,113,58,7.797412872
4553,113,59,7.797412872
4554,113,60,7.797412872
4555,113,61,7.797412872
4556,113,62,7.797412872
4557,113,63,7.797412872
4558,113,64,7.797412872
4559,113,65,7.797412872
4560,113,66,7.797412872
4561,113,67,7.519775391
4562,113,68,7.519775391
4563,113,69,7.519775391
4564,113,70,7.559200287
4565,113,71,7.559200287
4566,113,72,7.527851582
4567,113,73,7.527851582
4568,113,74,7.43089962
4569,113,75,7.379713535
4570,113,76,7.332062244
4571,113,77,7.287635803
4572,113,78,7.301961899
4573,113,79,7.262643814
4574,113,80,7.18761301
4575,113,81,7.120702267
4576,113,82,7.091667175
4577,113,83,7.018821239
4578,113,84,6.994102001
4579,113,85,6.788728714
4580,113,86,6.75228548
4581,113,87,6.705574989
4582,113,88,6.662026405
4583,113,89,6.651781082
4584,113,90,6.478513241
4585,113,91,6.359151363
4586,113,92,6.345051289
4587,113,93,6.348536015
4588,113,94,6.344265938
4589,113,95,6.347833633
4590,113,96,6.343310833
4591,113,97,6.347275257
4592,113,98,6.342896938
4593,113,99,6.342410088
4594,113,100,6.135296822
4595,113,101,6.12517643
4596,113,102,6.117653847
4597,113,103,6.06686306
4598,113,104,6.056714058
4599,113,105,6.042403698
4600,113,106,6.053803444
4601,113,107,5.984506607
4602,113,108,5.955653191
4603,114,49,7.285666943
4604,114,50,7.285666943
4605,114,51,7.285666943
4606,114,52,7.285666943
4607,114,53,7.285666943
4608,114,54,7.285666943
4609,114,55,7.285666943
4610,114,56,7.285666943
4611,114,57,7.246914387
4612,114,58,7.246914387
4613,114,59,7.246914387
4614,114,60,7.246914387
4615,114,61,7.246914387
4616,114,62,7.246914387
4617,114,63,7.246914387
4618,114,64,7.246914387
4619,114,65,7.274628639
4620,114,66,7.274628639
4621,114,67,7.274628639
4622,114,68,7.274628639
4623,114,69,7.274628639
4624,114,70,7.448573112
4625,114,71,7.559200287
4626,114,72,7.514988422
4627,114,73,7.471810818
4628,114,74,7.430105686
4629,114,75,7.385673523
4630,114,76,7.342951775
4631,114,77,7.287635803
4632,114,78,7.246369839
4633,114,79,7.29758358
4634,114,80,7.193715096
4635,114,81,7.16357851
4636,114,82,7.136027813
4637,114,83,7.065295696
4638,114,84,7.04143095
4639,114,85,6.800467014
4640,114,86,6.783815861
4641,114,87,6.738462925
4642,114,88,6.727322578
4643,114,89,6.67456913
4644,114,90,6.37744236
4645,114,91,6.377518177
4646,114,92,6.361022472
4647,114,93,6.365331173
4648,114,94,6.355007648
4649,114,95,6.357637405
4650,114,96,6.352642536
4651,114,97,6.353846073
4652,114,98,6.347818851
4653,114,99,6.150429726
4654,114,100,6.101369858
4655,114,101,6.097379684
4656,114,102,6.10215807
4657,114,103,6.047180653
4658,114,104,6.039377689
4659,114,105,6.025189877
4660,114,106,6.056427956
4661,114,107,5.936778069
4662,114,108,5.939629555
4663,115,49,7.214957237
4664,115,50,7.214957237
4665,115,51,7.214957237
4666,115,52,7.214957237
4667,115,53,7.214957237
4668,115,54,7.214957237
4669,115,55,7.214957237
4670,115,56,7.181855679
4671,115,57,7.181855679
4672,115,58,7.181855679
4673,115,59,7.181855679
4674,115,60,7.181855679
4675,115,61,7.181855679
4676,115,62,7.181855679
4677,115,63,7.181855679
4678,115,64,7.147590637
4679,115,65,7.147590637
4680,115,66,7.147590637
4681,115,67,7.147590637
4682,115,68,7.147590637
4683,115,69,7.448573112
4684,115,70,7.448573112
4685,115,71,7.448573112
4686,115,72,7.502456188
4687,115,73,7.464995384
4688,115,74,7.428689003
4689,115,75,7.390180588
4690,115,76,7.352223396
4691,115,77,7.302820206
4692,115,78,7.230220318
4693,115,79,7.197564125
4694,115,80,7.233645916
4695,115,81,7.205459118
4696,115,82,7.179552078
4697,115,83,7.08799839
4698,115,84,7.067246437
4699,115,85,7.000734806
4700,115,86,6.813715458
4701,115,87,6.799724102
4702,115,88,6.748889446
4703,115,89,6.741596222
4704,115,90,6.667378902
4705,115,91,6.396886349
4706,115,92,6.379104614
4707,115,93,6.380187511
4708,115,94,6.381233215
4709,115,95,6.370432377
4710,115,96,6.37132597
4711,115,97,6.362020969
4712,115,98,6.128233433
4713,115,99,6.137120724
4714,115,100,6.072602749
4715,115,101,6.079620838
4716,115,102,6.067372322
4717,115,103,6.012326241
4718,115,104,5.99847126
4719,115,105,5.940247059
4720,115,106,5.924808979
4721,115,107,5.916354656
4722,115,108,5.921355724
4723,116,49,7.148494244
4724,116,50,7.148494244
4725,116,51,7.148494244
4726,116,52,7.148494244
4727,116,53,7.148494244
4728,116,54,7.148494244
4729,116,55,7.120528698
4730,116,56,7.120528698
4731,116,57,7.120528698
4732,116,58,7.120528698
4733,116,59,7.120528698
4734,116,60,7.120528698
4735,116,61,7.120528698
4736,116,62,7.120528698
4737,116,63,7.091656685
4738,116,64,7.091656685
4739,116,65,7.091656685
4740,116,66,7.091656685
4741,116,67,7.091656685
4742,116,68,7.211875916
4743,116,69,7.211875916
4744,116,70,7.211875916
4745,116,71,7.176064014
4746,116,72,7.176064014
4747,116,73,7.140504837
4748,116,74,7.428689003
4749,116,75,7.393774509
4750,116,76,7.328628063
4751,116,77,7.282492161
4752,116,78,7.250690937
4753,116,79,7.220845699
4754,116,80,7.167170525
4755,116,81,7.090999603
4756,116,82,7.031805992
4757,116,83,7.133977413
4758,116,84,7.114059925
4759,116,85,7.04851675
4760,116,86,7.01671505
4761,116,87,6.816677094
4762,116,88,6.778225422
4763,116,89,6.770349979
4764,116,90,6.417351723
4765,116,91,6.415997505
4766,116,92,6.414997578
4767,116,93,6.396472454
4768,116,94,6.39667654
4769,116,95,6.382731438
4770,116,96,6.113768578
4771,116,97,6.119057655
4772,116,98,6.114678383
4773,116,99,6.123535633
4774,116,100,6.053239822
4775,116,101,6.06073904
4776,116,102,5.977067471
4777,116,103,5.988856316
4778,116,104,5.903562546
4779,116,105,5.915380001
4780,116,106,5.884445667
4781,116,107,5.893708229
4782,116,108,5.862717628
4783,117,48,7.086780548
4784,117,49,7.086780548
4785,117,50,7.086780548
4786,117,51,7.086780548
4787,117,52,7.086780548
4788,117,53,7.086780548
4789,117,54,7.063541889
4790,117,55,7.063541889
4791,117,56,7.063541889
4792,117,57,7.063541889
4793,117,58,7.063541889
4794,117,59,7.063541889
4795,117,60,7.063541889
4796,117,61,7.03963995
4797,117,62,7.03963995
4798,117,63,7.03963995
4799,117,64,7.03963995
4800,117,65,7.091656685
4801,117,66,7.091656685
4802,117,67,7.091656685
4803,117,68,7.062270164
4804,117,69,7.062270164
4805,117,70,7.062270164
4806,117,71,7.138514519
4807,117,72,7.108073711
4808,117,73,7.108073711
4809,117,74,7.251390934
4810,117,75,7.21821022
4811,117,76,7.186011314
4812,117,77,7.298481941
4813,117,78,7.269931316
4814,117,79,7.242925644
4815,117,80,7.115306377
4816,117,81,7.086144447
4817,117,82,7.058316231
4818,117,83,7.004623413
4819,117,84,7.160536766
4820,117,85,7.079443932
4821,117,86,7.064555645
4822,117,87,7.051156998
4823,117,88,6.806772709
4824,117,89,6.791800022
4825,117,90,6.759391785
4826,117,91,6.324171543
4827,117,92,6.326745987
4828,117,93,6.413499832
4829,117,94,6.100059986
4830,117,95,6.106068611
4831,117,96,6.097464561
4832,117,97,6.105805874
4833,117,98,6.100747585
4834,117,99,6.103752136
4835,117,100,6.032800198
4836,117,101,6.027678013
4837,117,102,6.03450489
4838,117,103,5.88937664
4839,117,104,5.874481201
4840,117,105,5.888380527
4841,117,106,5.857442856
4842,117,107,5.853309631
4843,117,108,5.837835789
4844,118,51,7.030281544
4845,118,52,7.011445999
4846,118,53,7.011445999
4847,118,54,7.011445999
4848,118,55,7.011445999
4849,118,56,7.011445999
4850,118,57,7.011445999
4851,118,58,7.011445999
4852,118,59,6.992172241
4853,118,60,6.992172241
4854,118,61,6.992172241
4855,118,62,6.992172241
4856,118,63,6.992172241
4857,118,64,7.03963995
4858,118,65,7.03963995
4859,118,66,7.03963995
4860,118,67,7.015360355
4861,118,68,7.015360355
4862,118,69,7.015360355
4863,118,70,7.103546619
4864,118,71,7.103546619
4865,118,72,7.07786417
4866,118,73,7.052392483
4867,118,74,7.048367977
4868,118,75,7.01931715
4869,118,76,6.990880966
4870,118,77,7.313606739
4871,118,78,7.288286209
4872,118,79,7.241062641
4873,118,80,7.13863802
4874,118,81,7.110743046
4875,118,82,7.083835125
4876,118,83,7.031750679
4877,118,84,6.982158184
4878,118,85,6.959022522
4879,118,86,7.112318993
4880,118,87,7.098891258
4881,118,88,6.826277256
4882,118,89,6.819209576
4883,118,90,6.813325882
4884,118,91,6.343493462
4885,118,92,6.346938133
4886,118,93,6.096246719
4887,118,94,6.090681553
4888,118,95,6.090207577
4889,118,96,6.084411144
4890,118,97,6.078058243
4891,118,98,6.079849243
4892,118,99,6.07289505
4893,118,100,6.01116848
4894,118,101,5.750952244
4895,118,102,5.775567532
4896,118,103,5.82529068
4897,118,104,5.843346119
4898,118,105,5.812581062
4899,118,106,5.828288078
4900,118,107,5.797158718
4901,118,108,5.810836315
4902,119,50,6.940829754
4903,119,51,6.940829754
4904,119,52,6.940829754
4905,119,53,6.940829754
4906,119,54,6.940829754
4907,119,55,6.940829754
4908,119,56,6.940829754
4909,119,57,6.925424576
4910,119,58,6.925424576
4911,119,59,6.925424576
4912,119,60,6.925424576
4913,119,61,6.925424576
4914,119,62,6.925424576
4915,119,63,6.992172241
4916,119,64,6.992172241
4917,119,65,6.972655296
4918,119,66,6.972655296
4919,119,67,6.972655296
4920,119,68,6.972655296
4921,119,69,7.07171011
4922,119,70,7.07171011
4923,119,71,7.07171011
4924,119,72,7.050483227
4925,119,73,7.029363632
4926,119,74,7.027186871
4927,119,75,7.002273083
4928,119,76,6.977660656
4929,119,77,6.987089157
4930,119,78,6.954044342
4931,119,79,6.921260834
4932,119,80,7.219064236
4933,119,81,7.134681225
4934,119,82,7.083239555
4935,119,83,7.032793522
4936,119,84,7.008579731
4937,119,85,6.985191822
4938,119,86,6.936928749
4939,119,87,6.89567852
4940,119,88,6.876433849
4941,119,89,7.065437794
4942,119,90,6.87720871
4943,119,91,6.175465107
4944,119,92,6.168702126
4945,119,93,6.080639839
4946,119,94,6.073515415
4947,119,95,6.065350533
4948,119,96,6.070875168
4949,119,97,5.72382164
4950,119,98,5.755493164
4951,119,99,5.374658585
4952,119,100,5.725092411
4953,119,101,5.706198215
4954,119,102,5.713328362
4955,119,103,5.790254593
4956,119,104,5.79476881
4957,119,105,5.779215336
4958,119,106,5.78141737
4959,119,107,5.765916824
4960,119,108,5.766524792
4961,120,48,6.890906334
4962,120,49,6.890906334
4963,120,50,6.890906334
4964,120,51,6.890906334
4965,120,52,6.890906334
4966,120,53,6.890906334
4967,120,54,6.890906334
4968,120,55,6.879364967
4969,120,56,6.879364967
4970,120,57,6.879364967
4971,120,58,6.879364967
4972,120,59,6.879364967
4973,120,60,6.879364967
4974,120,61,6.925424576
4975,120,62,6.925424576
4976,120,63,6.909832001
4977,120,64,6.909832001
4978,120,65,6.909832001
4979,120,66,6.909832001
4980,120,67,6.909832001
4981,120,68,6.909832001
4982,120,69,6.894106865
4983,120,70,6.894106865
4984,120,71,6.878246784
4985,120,72,6.878246784
4986,120,73,6.862206459
4987,120,74,7.008327007
4988,120,75,6.987333298
4989,120,76,7.011750698
4990,120,77,6.984373569
4991,120,78,6.95338726
4992,120,79,6.922287941
4993,120,80,6.888754845
4994,120,81,6.964185715
4995,120,82,6.932411671
4996,120,83,7.058412075
4997,120,84,7.034157753
4998,120,85,7.010462284
4999,120,86,6.940772533
5000,120,87,6.919688702
5001,120,88,6.563536644
5002,120,89,6.858054638
5003,120,90,6.06863451
5004,120,91,5.844695568
5005,120,92,5.822709084
5006,120,93,5.730525017
5007,120,94,5.75485611
5008,120,95,5.682527065
5009,120,96,5.69223547
5010,120,97,5.275196075
5011,120,98,5.324765682
5012,120,99,5.651741028
5013,120,100,5.630702019
5014,120,101,5.658937931
5015,120,102,5.154517174
5016,120,103,5.620610714
5017,120,104,5.721978188
5018,120,105,5.743761539
5019,120,106,5.712585449
5020,120,107,5.717389107
5021,120,108,5.702479362
5022,121,48,6.716761589
5023,121,49,6.716761589
5024,121,50,6.716761589
5025,121,51,6.716761589
5026,121,52,6.716761589
5027,121,53,6.706198692
5028,121,54,6.706198692
5029,121,55,6.706198692
5030,121,56,6.706198692
5031,121,57,6.706198692
5032,121,58,6.706198692
5033,121,59,6.706198692
5034,121,60,6.706198692
5035,121,61,6.694791317
5036,121,62,6.867714882
5037,121,63,6.867714882
5038,121,64,6.867714882
5039,121,65,6.867714882
5040,121,66,6.867714882
5041,121,67,6.867714882
5042,121,68,6.855938911
5043,121,69,6.855938911
5044,121,70,6.855938911
5045,121,71,6.696361065
5046,121,72,6.696361065
5047,121,73,6.677847862
5048,121,74,6.829326153
5049,121,75,6.957554817
5050,121,76,7.010556698
5051,121,77,6.983185291
5052,121,78,6.954078197
5053,121,79,6.924479485
5054,121,80,6.897511005
5055,121,81,6.85849762
5056,121,82,6.825698376
5057,121,83,6.900776386
5058,121,84,6.869307041
5059,121,85,6.806964397
5060,121,86,6.964705944
5061,121,87,6.601212502
5062,121,88,6.165438652
5063,121,89,6.104087353
5064,121,90,5.783338547
5065,121,91,5.34453392
5066,121,92,5.761079311
5067,121,93,5.443445206
5068,121,94,5.707728386
5069,121,95,5.684424877
5070,121,96,5.234558582
5071,121,97,5.195221424
5072,121,98,5.128941059
5073,121,99,5.183376312
5074,121,100,5.579936504
5075,121,101,5.58714819
5076,121,102,5.063670158
5077,121,103,5.698394775
5078,121,104,5.682517529
5079,121,105,5.690582275
5080,121,106,5.15682888
5081,121,107,5.682206631
5082,121,108,5.174349308
5083,122,50,6.682984829
5084,122,51,6.682984829
5085,122,52,6.676455498
5086,122,53,6.676455498
5087,122,54,6.676455498
5088,122,55,6.676455498
5089,122,56,6.676455498
5090,122,57,6.676455498
5091,122,58,6.676455498
5092,122,59,6.669006348
5093,122,60,6.669006348
5094,122,61,6.669006348
5095,122,62,6.669006348
5096,122,63,6.669006348
5097,122,64,6.669006348
5098,122,65,6.694791317
5099,122,66,6.694791317
5100,122,67,6.68237257
5101,122,68,6.68237257
5102,122,69,6.68237257
5103,122,70,6.668718338
5104,122,71,6.668718338
5105,122,72,6.653580189
5106,122,73,6.636724472
5107,122,74,6.636720181
5108,122,75,6.61395216
5109,122,76,6.748400688
5110,122,77,6.720610142
5111,122,78,6.963365078
5112,122,79,6.901542187
5113,122,80,6.869364738
5114,122,81,6.865133762
5115,122,82,6.832428455
5116,122,83,6.766328335
5117,122,84,6.727370739
5118,122,85,6.694721222
5119,122,86,5.672263145
5120,122,87,6.206715584
5121,122,88,5.629444599
5122,122,89,6.104741096
5123,122,90,5.764642239
5124,122,91,5.302904606
5125,122,92,5.267532349
5126,122,93,5.227898598
5127,122,94,5.216084957
5128,122,95,4.950443268
5129,122,96,4.916285038
5130,122,97,5.202817917
5131,122,98,5.138569355
5132,122,99,5.190337658
5133,122,100,5.057701588
5134,122,101,5.223842144
5135,122,102,5.087939262
5136,122,103,4.983178139
5137,122,104,5.051820278
5138,122,105,5.021545887
5139,122,106,5.068114281
5140,122,107,5.123574257
5141,123,50,6.6560359
5142,123,51,6.6560359
5143,123,52,6.6560359
5144,123,53,6.6560359
5145,123,54,6.6560359
5146,123,55,6.6560359
5147,123,56,6.6560359
5148,123,57,6.6560359
5149,123,58,6.652485371
5150,123,59,6.652485371
5151,123,60,6.652485371
5152,123,61,6.652485371
5153,123,62,6.652485371
5154,123,63,6.652485371
5155,123,64,6.652485371
5156,123,65,6.647648335
5157,123,66,6.647648335
5158,123,67,6.660401344
5159,123,68,6.660401344
5160,123,69,6.660401344
5161,123,70,6.650327682
5162,123,71,6.650327682
5163,123,72,6.638435364
5164,123,73,6.624389172
5165,123,74,6.617981911
5166,123,75,6.597286224
5167,123,76,6.574696064
5168,123,77,6.680906773
5169,123,78,6.660970211
5170,123,79,6.629574299
5171,123,80,6.59744978
5172,123,81,6.83655262
5173,123,82,6.769547462
5174,123,83,6.422024727
5175,123,84,6.375875473
5176,123,85,5.954421997
5177,123,86,5.686427116
5178,123,87,5.691576481
5179,123,88,5.633033276
5180,123,89,5.572746277
5181,123,90,5.516860962
5182,123,91,5.55035305
5183,123,92,5.494699001
5184,123,93,5.208506584
5185,123,94,4.675949097
5186,123,95,4.703597069
5187,123,96,4.665333748
5188,123,97,4.75791502
5189,123,98,5.054843903
5190,123,99,5.020457745
5191,123,100,5.166473866
5192,123,101,5.065764427
5193,123,102,4.909999371
5194,123,103,4.896681309
5195,123,104,4.955338955
5196,123,105,4.943068504
5197,123,106,4.995421886
5198,123,107,4.973772526
5199,123,108,5.029634476
5200,124,49,6.644314766
5201,124,50,6.644314766
5202,124,51,6.644314766
5203,124,52,6.644314766
5204,124,53,6.644314766
5205,124,54,6.644314766
5206,124,55,6.644314766
5207,124,56,6.644562244
5208,124,57,6.644562244
5209,124,58,6.644562244
5210,124,59,6.644562244
5211,124,60,6.644562244
5212,124,61,6.644562244
5213,124,62,6.644562244
5214,124,63,6.644562244
5215,124,64,6.643473625
5216,124,65,6.643473625
5217,124,66,6.643473625
5218,124,67,6.643473625
5219,124,68,6.647648335
5220,124,69,6.641129494
5221,124,70,6.641129494
5222,124,71,6.641129494
5223,124,72,6.632455826
5224,124,73,6.621150494
5225,124,74,6.607940674
5226,124,75,6.588989258
5227,124,76,6.704674721
5228,124,77,6.67670536
5229,124,78,6.65098238
5230,124,79,6.619902611
5231,124,80,6.588008404
5232,124,81,6.796123505
5233,124,82,6.54372406
5234,124,83,5.988871098
5235,124,84,5.788682461
5236,124,85,5.732172966
5237,124,86,5.611191273
